"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","entry_code","entry_date","exit_code","exit_date","AniGenId","AniBirthday","AniMotherLifeNumber","InsId","InsSirId","InsNumber","InsRemarks","InsDate","PreLacId","PreDate","PreRemark","successful_insem","successful_pregnancy"
"1","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,273,1,5,"",2014-04-12,NA,NA,NA,FALSE,FALSE
"2","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,289,37,6,"",2014-05-30,289,2014-07-10,NA,TRUE,TRUE
"3","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,225,18,1,"",2014-01-14,NA,NA,NA,FALSE,FALSE
"4","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,261,25,4,"",2014-03-22,NA,NA,NA,FALSE,FALSE
"5","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,248,25,3,"",2014-02-28,NA,NA,NA,FALSE,FALSE
"6","67",1,1,2013-11-13,289,"NULL",2013-11-20,2013-11-13,2014-09-08,299,6236.796116,21.484615,626.50484,1356.893175,730.388335,3.79053,3.653306,2014-09-08,NA,"FR4401572098",NA,NA,NA,NA,NA,NA,NA,237,21,2,"",2014-02-05,NA,NA,NA,FALSE,FALSE
"7","69",1,1,2013-11-16,291,"NULL",2013-11-20,2013-11-16,2014-11-25,374,11897.961165,32.767112,589.1262,1710.194148,1121.067948,3.257267,3.495,2014-11-25,45,"FR4401572100","N",2011-11-03,"B",2018-11-13,2,2011-11-03,"",247,6,2,"",2014-02-26,NA,NA,NA,FALSE,FALSE
"8","69",1,1,2013-11-16,291,"NULL",2013-11-20,2013-11-16,2014-11-25,374,11897.961165,32.767112,589.1262,1710.194148,1121.067948,3.257267,3.495,2014-11-25,45,"FR4401572100","N",2011-11-03,"B",2018-11-13,2,2011-11-03,"",236,20,1,"",2014-02-03,NA,NA,NA,FALSE,FALSE
"9","69",1,1,2013-11-16,291,"NULL",2013-11-20,2013-11-16,2014-11-25,374,11897.961165,32.767112,589.1262,1710.194148,1121.067948,3.257267,3.495,2014-11-25,45,"FR4401572100","N",2011-11-03,"B",2018-11-13,2,2011-11-03,"",267,6,3,"",2014-04-03,291,2014-05-14,NA,TRUE,TRUE
"10","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"11","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"12","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"13","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"14","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"15","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"16","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"17","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"18","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"19","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
"20","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,2021-04-27,"",TRUE,TRUE
"21","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,2022-10-31,"",TRUE,TRUE
"22","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"23","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"24","43",2,1,2013-11-18,293,"NULL",2013-11-24,2013-11-19,2013-12-11,22,457.475728,21.418181,457.475716,0,-457.475716,NA,NA,2013-12-11,NA,"FR4401572065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"25","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"26","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"27","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"28","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"29","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"30","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"31","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"32","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"33","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"34","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
"35","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,2021-04-27,"",TRUE,TRUE
"36","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,2022-10-31,"",TRUE,TRUE
"37","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"38","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"39","28",3,1,2013-11-22,296,"NULL",2013-11-29,2013-12-03,2014-01-07,35,565.242718,16.634285,254.07766,311.165039,57.087379,NA,NA,2014-01-07,NA,"FR4401572036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"40","70",1,1,2013-11-24,298,"NULL",2013-12-01,2013-11-24,2014-12-20,391,9454.951456,24.906905,739.417458,1631.165023,891.747565,5.000747,3.709913,2014-12-20,88,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",257,14,2,"",2014-03-14,NA,NA,NA,FALSE,FALSE
"41","70",1,1,2013-11-24,298,"NULL",2013-12-01,2013-11-24,2014-12-20,391,9454.951456,24.906905,739.417458,1631.165023,891.747565,5.000747,3.709913,2014-12-20,88,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",229,14,1,"",2014-01-22,NA,NA,NA,FALSE,FALSE
"42","70",1,1,2013-11-24,298,"NULL",2013-12-01,2013-11-24,2014-12-20,391,9454.951456,24.906905,739.417458,1631.165023,891.747565,5.000747,3.709913,2014-12-20,88,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",293,15,4,"",2014-06-09,298,2014-07-25,NA,TRUE,TRUE
"43","70",1,1,2013-11-24,298,"NULL",2013-12-01,2013-11-24,2014-12-20,391,9454.951456,24.906905,739.417458,1631.165023,891.747565,5.000747,3.709913,2014-12-20,88,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",277,6,3,"",2014-04-24,298,2014-06-04,NA,TRUE,TRUE
"44","72",1,1,2013-12-03,300,"NULL",2013-12-10,2013-12-03,2014-12-25,387,11810.970873,31.434883,590.970858,1784.174725,1193.203867,4.132351,3.269206,2014-12-25,NA,"FR4401572103",NA,NA,NA,NA,NA,NA,NA,305,21,2,"",2014-08-11,NA,NA,NA,FALSE,FALSE
"45","72",1,1,2013-12-03,300,"NULL",2013-12-10,2013-12-03,2014-12-25,387,11810.970873,31.434883,590.970858,1784.174725,1193.203867,4.132351,3.269206,2014-12-25,NA,"FR4401572103",NA,NA,NA,NA,NA,NA,NA,316,21,3,"",2014-09-04,NA,NA,NA,FALSE,FALSE
"46","72",1,1,2013-12-03,300,"NULL",2013-12-10,2013-12-03,2014-12-25,387,11810.970873,31.434883,590.970858,1784.174725,1193.203867,4.132351,3.269206,2014-12-25,NA,"FR4401572103",NA,NA,NA,NA,NA,NA,NA,245,14,1,"",2014-02-17,300,2014-04-01,NA,TRUE,TRUE
"47","72",1,1,2013-12-03,300,"NULL",2013-12-10,2013-12-03,2014-12-25,387,11810.970873,31.434883,590.970858,1784.174725,1193.203867,4.132351,3.269206,2014-12-25,NA,"FR4401572103",NA,NA,NA,NA,NA,NA,NA,343,46,4,"",2014-11-06,NA,NA,NA,FALSE,FALSE
"48","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"49","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"50","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"51","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"52","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"53","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"54","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"55","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"56","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"57","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
"58","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,2021-04-27,"",TRUE,TRUE
"59","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,2022-10-31,"",TRUE,TRUE
"60","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"61","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"62","21",4,1,2013-12-08,302,"NULL",2013-12-15,2013-12-08,2014-01-24,47,2083.009708,45.648936,1124.466004,958.543682,-165.922322,3.995555,3,2014-01-24,NA,"FR4401572020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"63","41",2,1,2013-12-08,303,"NULL",2013-12-15,2013-12-09,2014-11-25,351,13006.990291,38.16866,1072.135908,2894.174723,1822.038815,4.87938,3.614303,2014-11-25,190,"FR4401572063",NA,NA,NA,NA,NA,NA,NA,290,14,2,"",2014-06-04,303,2014-07-25,NA,TRUE,TRUE
"64","41",2,1,2013-12-08,303,"NULL",2013-12-15,2013-12-09,2014-11-25,351,13006.990291,38.16866,1072.135908,2894.174723,1822.038815,4.87938,3.614303,2014-11-25,190,"FR4401572063",NA,NA,NA,NA,NA,NA,NA,312,42,3,"",2014-08-28,303,2014-10-09,NA,TRUE,TRUE
"65","41",2,1,2013-12-08,303,"NULL",2013-12-15,2013-12-09,2014-11-25,351,13006.990291,38.16866,1072.135908,2894.174723,1822.038815,4.87938,3.614303,2014-11-25,190,"FR4401572063",NA,NA,NA,NA,NA,NA,NA,230,19,1,"",2014-01-29,303,2014-03-18,NA,TRUE,TRUE
"66","17",4,1,2013-12-11,305,"NULL",2013-12-18,2013-12-11,2014-08-09,241,11450,48.935684,1324.368918,3355.922297,2031.553379,4.061069,3.287906,2014-08-09,NA,"FR4401571293",NA,NA,NA,NA,NA,NA,NA,264,1,1,"",2014-03-28,305,2014-05-14,NA,TRUE,TRUE
"67","47",2,1,2013-12-18,306,"NULL",2013-12-25,2013-12-18,2014-10-03,289,10176.893203,36.270588,1023.980567,2457.475697,1433.49513,4.422407,3.711555,2014-10-03,43,"FR4401572070","N",2010-10-20,"B",2017-09-12,2,2010-10-20,"",238,22,1,"",2014-02-08,306,2014-03-18,NA,TRUE,TRUE
"68","47",2,1,2013-12-18,306,"NULL",2013-12-25,2013-12-18,2014-10-03,289,10176.893203,36.270588,1023.980567,2457.475697,1433.49513,4.422407,3.711555,2014-10-03,43,"FR4401572070","N",2010-10-20,"B",2017-09-12,2,2010-10-20,"",238,22,1,"",2014-02-08,306,2014-07-30,NA,TRUE,TRUE
"69","45",2,1,2013-12-19,308,"NULL",2013-12-25,2013-12-19,2014-07-01,194,5678.058252,30.146391,755.33979,2000.194149,1244.854359,4.02534,3.539261,2014-07-01,214,"FR4401572068",NA,NA,NA,NA,NA,NA,NA,282,21,2,"",2014-05-05,308,2014-06-20,NA,TRUE,TRUE
"70","45",2,1,2013-12-19,308,"NULL",2013-12-25,2013-12-19,2014-07-01,194,5678.058252,30.146391,755.33979,2000.194149,1244.854359,4.02534,3.539261,2014-07-01,214,"FR4401572068",NA,NA,NA,NA,NA,NA,NA,244,21,1,"",2014-02-15,308,2014-04-01,NA,TRUE,TRUE
"71","73",1,1,2013-12-29,309,"NULL",2014-01-06,2013-12-29,2014-12-08,344,10690.388349,32.009011,656.796103,2034.563081,1377.766978,4.173482,3.433779,2014-12-08,52,"FR4401572104","N",2011-12-06,"B",2018-03-14,2,2011-12-06,"",266,1,1,"",2014-04-03,NA,NA,NA,FALSE,FALSE
"72","73",1,1,2013-12-29,309,"NULL",2014-01-06,2013-12-29,2014-12-08,344,10690.388349,32.009011,656.796103,2034.563081,1377.766978,4.173482,3.433779,2014-12-08,52,"FR4401572104","N",2011-12-06,"B",2018-03-14,2,2011-12-06,"",278,1,2,"",2014-04-28,309,2014-06-04,NA,TRUE,TRUE
"73","12",5,1,2014-01-08,311,"NULL",2014-01-15,2014-01-09,2015-01-07,363,16523.203883,46.884022,1155.048529,3257.961132,2102.912603,4.5175,3.447609,2015-01-07,54,"FR4401571277","N",2006-09-17,"B",2017-04-25,2,2006-09-17,"",286,14,1,"",2014-05-21,311,2014-07-03,NA,TRUE,TRUE
"74","48",2,1,2014-01-12,312,"NULL",2014-01-19,2014-01-13,2014-11-10,301,12305.339805,42.107973,1025.825228,2765.728128,1739.9029,4.439139,3.735496,2014-11-10,45,"FR4401572072",NA,NA,NA,NA,NA,NA,NA,258,26,1,"",2014-03-19,312,2014-04-30,NA,TRUE,TRUE
"75","153",1,1,2014-01-15,314,"NULL",2014-01-27,2014-01-15,2015-02-26,407,11864.854368,30.026535,596.504838,1869.029092,1272.524254,4.310466,3.486142,2015-02-26,92,"FR4401572102","N",2011-11-18,"B",2017-07-18,2,2011-11-18,"",313,42,4,"",2014-09-01,314,2014-10-22,NA,TRUE,TRUE
"76","153",1,1,2014-01-15,314,"NULL",2014-01-27,2014-01-15,2015-02-26,407,11864.854368,30.026535,596.504838,1869.029092,1272.524254,4.310466,3.486142,2015-02-26,92,"FR4401572102","N",2011-11-18,"B",2017-07-18,2,2011-11-18,"",304,42,3,"",2014-08-10,NA,NA,NA,FALSE,FALSE
"77","153",1,1,2014-01-15,314,"NULL",2014-01-27,2014-01-15,2015-02-26,407,11864.854368,30.026535,596.504838,1869.029092,1272.524254,4.310466,3.486142,2015-02-26,92,"FR4401572102","N",2011-11-18,"B",2017-07-18,2,2011-11-18,"",285,27,1,"",2014-05-12,NA,NA,NA,FALSE,FALSE
"78","153",1,1,2014-01-15,314,"NULL",2014-01-27,2014-01-15,2015-02-26,407,11864.854368,30.026535,596.504838,1869.029092,1272.524254,4.310466,3.486142,2015-02-26,92,"FR4401572102","N",2011-11-18,"B",2017-07-18,2,2011-11-18,"",296,38,2,"",2014-06-27,NA,NA,NA,FALSE,FALSE
"79","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,295,3,3,"",2014-06-12,316,2014-07-25,NA,TRUE,TRUE
"80","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,299,14,4,"",2014-07-25,NA,NA,NA,FALSE,FALSE
"81","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,287,32,2,"",2014-05-21,NA,NA,NA,FALSE,FALSE
"82","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,272,32,1,"",2014-04-10,316,2014-05-20,NA,TRUE,TRUE
"83","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,308,14,5,"",2014-08-13,NA,NA,NA,FALSE,FALSE
"84","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,314,14,6,"",2014-09-03,316,2014-10-22,NA,TRUE,TRUE
"85","154",1,1,2014-01-17,316,"NULL",2014-01-28,2014-01-18,2014-12-25,341,11542.524271,34.864516,815.922316,2119.223271,1303.300955,4.295584,3.560614,2014-12-25,NA,"FR4401572087",NA,NA,NA,NA,NA,NA,NA,338,14,7,"",2014-11-02,316,2014-11-23,NA,TRUE,TRUE
"86","155",1,1,2014-01-27,318,"NULL",2014-02-03,2014-01-30,2014-11-14,288,11079.805825,39.625694,893.883483,2612.135892,1718.252409,3.907301,3.392006,2014-11-14,62,"FR4401572092",NA,NA,NA,NA,NA,NA,NA,269,14,1,"",2014-04-05,318,2014-05-14,NA,TRUE,TRUE
"87","156",1,1,2014-01-31,321,"NULL",2014-02-07,2014-01-31,2014-11-26,299,8186.990291,28.202675,676.699013,1685.533951,1008.834938,4.464566,3.726766,2014-11-26,NA,"FR4401572099",NA,NA,NA,NA,NA,NA,NA,274,14,1,"",2014-04-12,321,2014-06-04,NA,TRUE,TRUE
